"","sex","age","entity","year_month","head_count"
"13269","Female","25yearsandover","Leitrim County","2012M05","1012"
"13270","Female","25yearsandover","Limerick County","2012M05","5670"
"13271","Female","25yearsandover","Longford County","2012M05","1392"
"13272","Female","25yearsandover","Louth County","2012M05","5003"
"13273","Female","25yearsandover","Mayo County","2012M05","3891"
"13274","Female","25yearsandover","Meath County","2012M05","3501"
"13275","Female","25yearsandover","Monaghan County","2012M05","1996"
"13276","Female","25yearsandover","North Tipperary","2012M05","2431"
"13277","Female","25yearsandover","Offaly County","2012M05","2574"
"13278","Female","25yearsandover","Roscommon County","2012M05","1149"
"13279","Female","25yearsandover","Sligo County","2012M05","1559"
"13280","Female","25yearsandover","South Tipperary","2012M05","2466"
"13281","Female","25yearsandover","Waterford County","2012M05","4246"
"13282","Female","25yearsandover","Westmeath County","2012M05","3037"
"13283","Female","25yearsandover","Wexford County","2012M05","5668"
"13284","Female","25yearsandover","Wicklow County","2012M05","3638"
"13285","Male","Under25years","Carlow County","2012M06","833"
"13286","Male","Under25years","Cavan County","2012M06","793"
"13287","Male","Under25years","Clare County","2012M06","1022"
"13288","Male","Under25years","Cork County","2012M06","4303"
"13289","Male","Under25years","Donegal County","2012M06","2674"
"13290","Male","Under25years","Dublin County","2012M06","11895"
"13291","Male","Under25years","Galway County","2012M06","2260"
"13292","Male","Under25years","Kerry County","2012M06","1473"
"13293","Male","Under25years","Kildare County","2012M06","1950"
"13294","Male","Under25years","Kilkenny County","2012M06","760"
"13295","Male","Under25years","Laoighis County","2012M06","996"
"13296","Male","Under25years","Leitrim County","2012M06","389"
"13297","Male","Under25years","Limerick County","2012M06","2101"
"13298","Male","Under25years","Longford County","2012M06","556"
"13299","Male","Under25years","Louth County","2012M06","2151"
"13300","Male","Under25years","Mayo County","2012M06","1397"
"13301","Male","Under25years","Meath County","2012M06","1075"
"13302","Male","Under25years","Monaghan County","2012M06","659"
"13303","Male","Under25years","North Tipperary","2012M06","816"
"13304","Male","Under25years","Offaly County","2012M06","1067"
"13305","Male","Under25years","Roscommon County","2012M06","478"
"13306","Male","Under25years","Sligo County","2012M06","592"
"13307","Male","Under25years","South Tipperary","2012M06","1159"
"13308","Male","Under25years","Waterford County","2012M06","1507"
"13309","Male","Under25years","Westmeath County","2012M06","1086"
"13310","Male","Under25years","Wexford County","2012M06","2154"
"13311","Male","Under25years","Wicklow County","2012M06","1406"
"13312","Male","25yearsandover","Carlow County","2012M06","3780"
"13313","Male","25yearsandover","Cavan County","2012M06","3938"
"13314","Male","25yearsandover","Clare County","2012M06","5181"
"13315","Male","25yearsandover","Cork County","2012M06","24739"
"13316","Male","25yearsandover","Donegal County","2012M06","11043"
"13317","Male","25yearsandover","Dublin County","2012M06","59317"
"13318","Male","25yearsandover","Galway County","2012M06","11945"
"13319","Male","25yearsandover","Kerry County","2012M06","8494"
"13320","Male","25yearsandover","Kildare County","2012M06","9890"
"13321","Male","25yearsandover","Kilkenny County","2012M06","4093"
"13322","Male","25yearsandover","Laoighis County","2012M06","4792"
"13323","Male","25yearsandover","Leitrim County","2012M06","1963"
"13324","Male","25yearsandover","Limerick County","2012M06","11343"
"13325","Male","25yearsandover","Longford County","2012M06","2855"
"13326","Male","25yearsandover","Louth County","2012M06","9522"
"13327","Male","25yearsandover","Mayo County","2012M06","6882"
"13328","Male","25yearsandover","Meath County","2012M06","6018"
"13329","Male","25yearsandover","Monaghan County","2012M06","3757"
"13330","Male","25yearsandover","North Tipperary","2012M06","3777"
"13331","Male","25yearsandover","Offaly County","2012M06","4991"
"13332","Male","25yearsandover","Roscommon County","2012M06","2230"
"13333","Male","25yearsandover","Sligo County","2012M06","2945"
"13334","Male","25yearsandover","South Tipperary","2012M06","5166"
"13335","Male","25yearsandover","Waterford County","2012M06","7790"
"13336","Male","25yearsandover","Westmeath County","2012M06","5466"
"13337","Male","25yearsandover","Wexford County","2012M06","10032"
"13338","Male","25yearsandover","Wicklow County","2012M06","6866"
"13339","Female","Under25years","Carlow County","2012M06","587"
"13340","Female","Under25years","Cavan County","2012M06","621"
"13341","Female","Under25years","Clare County","2012M06","647"
"13342","Female","Under25years","Cork County","2012M06","2786"
"13343","Female","Under25years","Donegal County","2012M06","1789"
"13344","Female","Under25years","Dublin County","2012M06","7188"
"13345","Female","Under25years","Galway County","2012M06","1413"
"13346","Female","Under25years","Kerry County","2012M06","1004"
"13347","Female","Under25years","Kildare County","2012M06","1287"
"13348","Female","Under25years","Kilkenny County","2012M06","549"
"13349","Female","Under25years","Laoighis County","2012M06","731"
"13350","Female","Under25years","Leitrim County","2012M06","223"
"13351","Female","Under25years","Limerick County","2012M06","1487"
"13352","Female","Under25years","Longford County","2012M06","431"
"13353","Female","Under25years","Louth County","2012M06","1319"
"13354","Female","Under25years","Mayo County","2012M06","990"
"13355","Female","Under25years","Meath County","2012M06","774"
"13356","Female","Under25years","Monaghan County","2012M06","502"
"13357","Female","Under25years","North Tipperary","2012M06","606"
"13358","Female","Under25years","Offaly County","2012M06","810"
"13359","Female","Under25years","Roscommon County","2012M06","310"
"13360","Female","Under25years","Sligo County","2012M06","404"
"13361","Female","Under25years","South Tipperary","2012M06","702"
"13362","Female","Under25years","Waterford County","2012M06","1032"
"13363","Female","Under25years","Westmeath County","2012M06","865"
"13364","Female","Under25years","Wexford County","2012M06","1540"
"13365","Female","Under25years","Wicklow County","2012M06","841"
"13366","Female","25yearsandover","Carlow County","2012M06","1999"
"13367","Female","25yearsandover","Cavan County","2012M06","2284"
"13368","Female","25yearsandover","Clare County","2012M06","3341"
"13369","Female","25yearsandover","Cork County","2012M06","13493"
"13370","Female","25yearsandover","Donegal County","2012M06","6571"
"13371","Female","25yearsandover","Dublin County","2012M06","30731"
"13372","Female","25yearsandover","Galway County","2012M06","7277"
"13373","Female","25yearsandover","Kerry County","2012M06","5013"
"13374","Female","25yearsandover","Kildare County","2012M06","5873"
"13375","Female","25yearsandover","Kilkenny County","2012M06","2230"
"13376","Female","25yearsandover","Laoighis County","2012M06","2532"
"13377","Female","25yearsandover","Leitrim County","2012M06","1112"
"13378","Female","25yearsandover","Limerick County","2012M06","5866"
"13379","Female","25yearsandover","Longford County","2012M06","1518"
"13380","Female","25yearsandover","Louth County","2012M06","5224"
"13381","Female","25yearsandover","Mayo County","2012M06","4141"
"13382","Female","25yearsandover","Meath County","2012M06","3538"
"13383","Female","25yearsandover","Monaghan County","2012M06","2212"
"13384","Female","25yearsandover","North Tipperary","2012M06","2625"
"13385","Female","25yearsandover","Offaly County","2012M06","2748"
"13386","Female","25yearsandover","Roscommon County","2012M06","1250"
"13387","Female","25yearsandover","Sligo County","2012M06","1666"
"13388","Female","25yearsandover","South Tipperary","2012M06","2647"
"13389","Female","25yearsandover","Waterford County","2012M06","4476"
"13390","Female","25yearsandover","Westmeath County","2012M06","3374"
"13391","Female","25yearsandover","Wexford County","2012M06","5890"
"13392","Female","25yearsandover","Wicklow County","2012M06","3896"
"13393","Male","Under25years","Carlow County","2012M07","846"
"13394","Male","Under25years","Cavan County","2012M07","826"
"13395","Male","Under25years","Clare County","2012M07","1039"
"13396","Male","Under25years","Cork County","2012M07","4356"
"13397","Male","Under25years","Donegal County","2012M07","2703"
"13398","Male","Under25years","Dublin County","2012M07","11909"
"13399","Male","Under25years","Galway County","2012M07","2328"
"13400","Male","Under25years","Kerry County","2012M07","1471"
"13401","Male","Under25years","Kildare County","2012M07","1951"
"13402","Male","Under25years","Kilkenny County","2012M07","755"
"13403","Male","Under25years","Laoighis County","2012M07","988"
"13404","Male","Under25years","Leitrim County","2012M07","395"
"13405","Male","Under25years","Limerick County","2012M07","2182"
"13406","Male","Under25years","Longford County","2012M07","561"
"13407","Male","Under25years","Louth County","2012M07","2147"
"13408","Male","Under25years","Mayo County","2012M07","1425"
"13409","Male","Under25years","Meath County","2012M07","1096"
"13410","Male","Under25years","Monaghan County","2012M07","659"
"13411","Male","Under25years","North Tipperary","2012M07","831"
"13412","Male","Under25years","Offaly County","2012M07","1078"
"13413","Male","Under25years","Roscommon County","2012M07","461"
"13414","Male","Under25years","Sligo County","2012M07","602"
"13415","Male","Under25years","South Tipperary","2012M07","1196"
"13416","Male","Under25years","Waterford County","2012M07","1540"
"13417","Male","Under25years","Westmeath County","2012M07","1105"
"13418","Male","Under25years","Wexford County","2012M07","2158"
"13419","Male","Under25years","Wicklow County","2012M07","1399"
"13420","Male","25yearsandover","Carlow County","2012M07","3821"
"13421","Male","25yearsandover","Cavan County","2012M07","3941"
"13422","Male","25yearsandover","Clare County","2012M07","5239"
"13423","Male","25yearsandover","Cork County","2012M07","24679"
"13424","Male","25yearsandover","Donegal County","2012M07","11087"
"13425","Male","25yearsandover","Dublin County","2012M07","59413"
"13426","Male","25yearsandover","Galway County","2012M07","12054"
"13427","Male","25yearsandover","Kerry County","2012M07","8377"
"13428","Male","25yearsandover","Kildare County","2012M07","9916"
"13429","Male","25yearsandover","Kilkenny County","2012M07","4146"
"13430","Male","25yearsandover","Laoighis County","2012M07","4801"
"13431","Male","25yearsandover","Leitrim County","2012M07","2001"
"13432","Male","25yearsandover","Limerick County","2012M07","11413"
"13433","Male","25yearsandover","Longford County","2012M07","2856"
"13434","Male","25yearsandover","Louth County","2012M07","9505"
"13435","Male","25yearsandover","Mayo County","2012M07","6947"
"13436","Male","25yearsandover","Meath County","2012M07","5998"
"13437","Male","25yearsandover","Monaghan County","2012M07","3811"
"13438","Male","25yearsandover","North Tipperary","2012M07","3823"
"13439","Male","25yearsandover","Offaly County","2012M07","4977"
"13440","Male","25yearsandover","Roscommon County","2012M07","2233"
"13441","Male","25yearsandover","Sligo County","2012M07","3001"
"13442","Male","25yearsandover","South Tipperary","2012M07","5187"
"13443","Male","25yearsandover","Waterford County","2012M07","7845"
"13444","Male","25yearsandover","Westmeath County","2012M07","5481"
"13445","Male","25yearsandover","Wexford County","2012M07","10024"
"13446","Male","25yearsandover","Wicklow County","2012M07","6781"
"13447","Female","Under25years","Carlow County","2012M07","593"
"13448","Female","Under25years","Cavan County","2012M07","650"
"13449","Female","Under25years","Clare County","2012M07","689"
"13450","Female","Under25years","Cork County","2012M07","2884"
"13451","Female","Under25years","Donegal County","2012M07","1901"
"13452","Female","Under25years","Dublin County","2012M07","7382"
"13453","Female","Under25years","Galway County","2012M07","1518"
"13454","Female","Under25years","Kerry County","2012M07","1019"
"13455","Female","Under25years","Kildare County","2012M07","1326"
